天象碼,天象,JD,年,月,日,時,分,秒,子輿日,日干支,日干支序
M_3,下弦,1358055.3940772726,-994,2,16,21,27,28.276354372501373,744784.8940772726,戊辰,5
M_0, 朔 ,1358062.0182371147,-994,2,23,12,26,15.686705857515335,744791.5182371147,乙亥,12
M_1,上弦,1358069.1618293964,-994,3,2,15,53,2.0598475635051727,744798.6618293964,壬午,19
M_2, 望 ,1358077.322433541,-994,3,10,19,44,18.257947862148285,744806.8224335411,庚寅,27
M_3,下弦,1358084.7099245177,-994,3,18,5,2,17.47832626104355,744814.2099245177,戊戌,35
S_0,春分,1358088.6708420217,-994,3,22,4,6,0.7506752014160156,744818.1708420217,壬寅,39
M_0, 朔 ,1358091.380150505,-994,3,24,21,7,25.00364139676094,744820.8801505051,甲辰,41
M_1,上弦,1358098.8821562503,-994,4,1,9,10,18.300025910139084,744828.3821562503,壬子,49
M_2, 望 ,1358106.8613746134,-994,4,9,8,40,22.76659458875656,744836.3613746134,庚申,57
M_3,下弦,1358113.9272441645,-994,4,16,10,15,13.8958141207695,744843.4272441645,丁卯,4
M_0, 朔 ,1358120.7759466853,-994,4,23,6,37,21.793613880872726,744850.2759466853,甲戌,11
M_1,上弦,1358128.6083142818,-994,5,1,2,35,58.35394710302353,744858.1083142818,壬午,19
M_2, 望 ,1358136.3051854074,-994,5,8,19,19,28.01919937133789,744865.8051854074,己丑,26
M_3,下弦,1358143.1042780427,-994,5,15,14,30,9.622887521982193,744872.6042780427,丙申,33
M_0, 朔 ,1358150.2418813694,-994,5,22,17,48,18.55031445622444,744879.7418813694,癸卯,40
M_1,上弦,1358158.3062308172,-994,5,30,19,20,58.34260806441307,744887.8062308172,辛亥,48
M_2, 望 ,1358165.6789785246,-994,6,7,4,17,43.74452859163284,744895.1789785246,己未,56
M_3,下弦,1358172.3075677373,-994,6,13,19,22,53.852502554655075,744901.8075677373,乙丑,2
M_0, 朔 ,1358179.7959985991,-994,6,21,7,6,14.278966337442398,744909.2959985991,癸酉,10
S_1,夏至,1358182.9201503752,-994,6,24,10,5,0.992419570684433,744912.4201503752,丙子,13
M_1,上弦,1358187.9556538104,-994,6,29,10,56,8.48921924829483,744917.4556538104,辛巳,18
M_2, 望 ,1358195.0125063953,-994,7,6,12,18,0.5525578558444977,744924.5125063953,戊子,25
M_3,下弦,1358201.6037406714,-994,7,13,2,29,23.19401040673256,744931.1037406714,乙未,32
M_0, 朔 ,1358209.4340871316,-994,7,20,22,25,5.128173530101776,744938.9340871316,壬寅,39
M_1,上弦,1358217.544151126,-994,7,29,1,3,34.65728133916855,744947.0441511259,辛亥,48
M_2, 望 ,1358224.3399655952,-994,8,4,20,9,33.02742227911949,744953.8399655952,丁巳,54
M_3,下弦,1358231.0481637262,-994,8,11,13,9,21.345946043729782,744960.5481637262,甲子,1
M_0, 朔 ,1358239.134366572,-994,8,19,15,13,29.271812438964844,744968.6343665719,壬申,9
M_1,上弦,1358247.0612531987,-994,8,27,13,28,12.27636381983757,744976.5612531987,庚辰,17
M_2, 望 ,1358253.6993582156,-994,9,3,4,47,4.549823999404907,744983.1993582156,丁亥,24
M_3,下弦,1358260.6691220745,-994,9,10,4,3,32.14723661541939,744990.1691220745,甲午,31
M_0, 朔 ,1358268.8647749098,-994,9,18,8,45,16.552206873893738,744998.3647749098,壬寅,39
S_2,秋分,1358274.5534967717,-994,9,24,1,17,2.1210770308971405,745004.0534967717,戊申,45
M_1,上弦,1358276.5014107153,-994,9,26,0,2,1.8858003616333008,745006.0014107153,庚戌,47
M_2, 望 ,1358283.127257784,-994,10,2,15,3,15.072528719902039,745012.6272577839,丙辰,53
M_3,下弦,1358290.4532575042,-994,10,9,22,52,41.44835874438286,745019.9532575042,癸亥,60
M_0, 朔 ,1358298.586349708,-994,10,18,2,4,20.614773631095886,745028.086349708,壬申,9
M_1,上弦,1358305.8737667645,-994,10,25,8,58,13.44845563173294,745035.3737667645,己卯,16
M_2, 望 ,1358312.6482730757,-994,11,1,3,33,30.793740302324295,745042.1482730757,丙戌,23
M_3,下弦,1358320.3445118351,-994,11,8,20,16,5.822555869817734,745049.8445118351,癸巳,30
M_0, 朔 ,1358328.2558990323,-994,11,16,18,8,29.67639461159706,745057.7558990323,辛丑,38
M_1,上弦,1358335.207737844,-994,11,23,16,59,8.549719154834747,745064.707737844,戊申,45
M_2, 望 ,1358342.2636411674,-994,11,30,18,19,38.59686613082886,745071.7636411674,乙卯,52
M_3,下弦,1358350.2600617732,-994,12,8,18,14,29.337207823991776,745079.7600617732,癸亥,60
M_0, 朔 ,1358357.836681513,-994,12,16,8,4,49.28273320198059,745087.3366815131,辛未,8
S_3,冬至,1358362.9739925552,-994,12,21,11,22,32.95676663517952,745092.4739925552,丙子,13
M_1,上弦,1358364.5461070174,-994,12,23,1,6,23.6463063955307,745094.0461070174,戊寅,15
M_2, 望 ,1358371.9487570643,-994,12,30,10,46,12.610355168581009,745101.4487570643,乙酉,22
M_3,下弦,1358380.1123665208,-993,1,7,14,41,48.46739709377289,745109.6123665208,癸巳,30
M_0, 朔 ,1358387.31394012,-993,1,14,19,32,4.426361918449402,745116.8139401199,庚子,37
M_1,上弦,1358393.9291835658,-993,1,21,10,18,1.4600832760334015,745123.4291835658,丁未,44
M_2, 望 ,1358401.6646206155,-993,1,29,3,57,3.2211828231811523,745131.1646206155,乙卯,52
M_3,下弦,1358409.8298653343,-993,2,6,7,55,0.36488547921180725,745139.3298653343,癸亥,60
M_0, 朔 ,1358416.7009396376,-993,2,13,4,49,21.18468940258026,745146.2009396376,庚午,7
M_1,上弦,1358423.3814091664,-993,2,19,21,9,13.751975297927856,745152.8814091664,丙子,13
M_2, 望 ,1358431.3726362642,-993,2,27,20,56,35.77322602272034,745160.8726362642,甲申,21
M_3,下弦,1358439.3753532534,-993,3,7,21,0,30.521097779273987,745168.8753532534,壬辰,29
M_0, 朔 ,1358446.031119316,-993,3,14,12,44,48.708892464637756,745175.5311193159,己亥,36
M_1,上弦,1358452.909157487,-993,3,21,9,49,11.206885278224945,745182.4091574871,丙午,43
S_0,春分,1358453.902707465,-993,3,22,9,39,53.92497539520264,745183.402707465,丁未,44
M_2, 望 ,1358461.0406073192,-993,3,29,12,58,28.47238004207611,745190.5406073192,甲寅,51
M_3,下弦,1358468.7541457233,-993,4,6,6,5,58.190493285655975,745198.2541457233,壬戌,59
M_0, 朔 ,1358475.3454697812,-993,4,12,20,17,28.58909547328949,745204.8454697812,戊辰,5
M_1,上弦,1358482.508153646,-993,4,20,0,11,44.47501614689827,745212.008153646,丙子,13
M_2, 望 ,1358490.6431300724,-993,4,28,3,26,6.438254714012146,745220.1431300724,甲申,21
M_3,下弦,1358498.00677728,-993,5,5,12,9,45.55699288845062,745227.50677728,辛卯,28
M_0, 朔 ,1358504.6833447188,-993,5,12,4,24,0.9837014973163605,745234.1833447188,戊戌,35
M_1,上弦,1358512.1706158451,-993,5,19,16,5,41.20901897549629,745241.6706158451,乙巳,42
M_2, 望 ,1358520.1653611576,-993,5,27,15,58,7.204018235206604,745249.6653611576,癸丑,50
M_3,下弦,1358527.1939007302,-993,6,3,16,39,13.023091703653336,745256.6939007302,庚申,57
M_0, 朔 ,1358534.078739103,-993,6,10,13,53,23.05849313735962,745263.5787391029,丁卯,4
M_1,上弦,1358541.884024119,-993,6,18,9,12,59.683881998062134,745271.384024119,乙亥,12
S_1,夏至,1358548.1559915682,-993,6,24,15,44,37.6714950799942,745277.6559915682,辛巳,18
M_2, 望 ,1358549.6101225633,-993,6,26,2,38,34.589470624923706,745279.1101225633,癸未,20
M_3,下弦,1358556.3828335672,-993,7,2,21,11,16.82020738720894,745285.8828335672,己丑,26
M_0, 朔 ,1358563.560086509,-993,7,10,1,26,31.474375873804092,745293.060086509,丁酉,34
M_1,上弦,1358571.6233294506,-993,7,18,2,57,35.664532631635666,745301.1233294506,乙巳,42
M_2, 望 ,1358579.0007931332,-993,7,25,12,1,8.526705354452133,745308.5007931332,壬子,49
M_3,下弦,1358585.6377509744,-993,8,1,3,18,21.684187352657318,745315.1377509744,己未,56
M_0, 朔 ,1358593.1486934663,-993,8,8,15,34,7.115490585565567,745322.6486934663,丙寅,3
M_1,上弦,1358601.3472640996,-993,8,16,20,20,3.6182083189487457,745330.8472640996,甲戌,11
M_2, 望 ,1358608.3749815263,-993,8,23,20,59,58.403871059417725,745337.8749815263,辛巳,18
M_3,下弦,1358615.011330552,-993,8,30,12,16,18.959687054157257,745344.5113305519,戊子,25
M_0, 朔 ,1358622.849939327,-993,9,7,8,23,54.75785180926323,745352.349939327,丙申,33
M_1,上弦,1358631.008430027,-993,9,15,12,12,8.354327380657196,745360.5084300269,甲辰,41
M_2, 望 ,1358637.7708018152,-993,9,22,6,29,57.27683365345001,745367.2708018152,辛亥,48
S_2,秋分,1358639.7995532837,-993,9,24,7,11,21.403713673353195,745369.2995532837,癸丑,50
M_3,下弦,1358644.5369055727,-993,9,29,0,53,8.641485571861267,745374.0369055727,戊午,55
M_0, 朔 ,1358652.6374942742,-993,10,7,3,17,59.50528934597969,745382.1374942742,丙寅,3
M_1,上弦,1358660.5729228682,-993,10,15,1,45,0.5358114838600159,745390.0729228682,甲戌,11
M_2, 望 ,1358667.2123643917,-993,10,21,17,5,48.28343912959099,745396.7123643917,庚辰,17
M_3,下弦,1358674.2219219427,-993,10,28,17,19,34.0558460354805,745403.7219219427,丁亥,24
M_0, 朔 ,1358682.4460462949,-993,11,5,22,42,18.39987739920616,745411.9460462949,乙未,32
M_1,上弦,1358690.0336249897,-993,11,13,12,48,25.19910827279091,745419.5336249897,癸卯,40
M_2, 望 ,1358696.7037206767,-993,11,20,4,53,21.46646797657013,745426.2037206767,庚戌,47
M_3,下弦,1358704.0420947806,-993,11,27,13,0,36.98904365301132,745433.5420947806,丁巳,54
M_0, 朔 ,1358712.1937555836,-993,12,5,16,39,0.48242345452308655,745441.6937555836,乙丑,2
M_1,上弦,1358719.4088275402,-993,12,12,21,48,42.69947603344917,745448.9088275402,壬申,9
M_2, 望 ,1358726.2371246386,-993,12,19,17,41,27.568777799606323,745455.7371246386,己卯,16
S_3,冬至,1358728.221126265,-993,12,21,17,18,25.30928671360016,745457.7211262649,辛巳,18
M_3,下弦,1358733.936801404,-993,12,27,10,28,59.641305059194565,745463.436801404,丁亥,24
M_0, 朔 ,1358741.824272644,-992,1,4,7,46,57.15644225478172,745471.324272644,乙未,32
M_1,上弦,1358748.7314845235,-992,1,11,5,33,20.262831151485443,745478.2314845235,壬寅,39
M_2, 望 ,1358755.8075454896,-992,1,18,7,22,51.930304169654846,745485.3075454896,己酉,46
M_3,下弦,1358763.8165066978,-992,1,26,7,35,46.17868959903717,745493.3165066978,丁巳,54
M_0, 朔 ,1358771.327572107,-992,2,2,19,51,42.23005190491676,745500.8275721071,甲子,1
M_1,上弦,1358778.0382078302,-992,2,9,12,55,1.1565260589122772,745507.5382078302,辛未,8
M_2, 望 ,1358785.416281656,-992,2,16,21,59,26.735069453716278,745514.9162816559,戊寅,15
M_3,下弦,1358793.593195896,-992,2,25,2,14,12.12540552020073,745523.0931958959,丁亥,24
M_0, 朔 ,1358800.7270952552,-992,3,3,5,27,1.0300460457801819,745530.2270952552,甲午,31
M_1,上弦,1358807.3640125627,-992,3,9,20,44,10.685414671897888,745536.8640125627,庚子,37
M_2, 望 ,1358815.059520082,-992,3,17,13,25,42.53509193658829,745544.5595200821,戊申,45
S_0,春分,1358819.1471772734,-992,3,21,15,31,56.11642241477966,745548.6471772734,壬子,49
M_3,下弦,1358823.2161916154,-992,3,25,17,11,18.955574333667755,745552.7161916154,丙辰,53
M_0, 朔 ,1358830.0576878004,-992,4,1,13,23,4.225952625274658,745559.5576878004,癸亥,60
M_1,上弦,1358836.742537376,-992,4,8,5,49,15.229286849498749,745566.242537376,庚午,7
M_2, 望 ,1358844.7164349896,-992,4,16,5,11,39.98310059309006,745574.2164349896,戊寅,15
M_3,下弦,1358852.6828570387,-992,4,24,4,23,18.848142474889755,745582.1828570387,丙戌,23
M_0, 朔 ,1358859.353939425,-992,4,30,20,29,40.36631718277931,745588.853939425,壬辰,29
M_1,上弦,1358866.2060517215,-992,5,7,16,56,42.868735045194626,745595.7060517215,己亥,36
M_2, 望 ,1358874.3526191697,-992,5,15,20,27,46.29626601934433,745603.8526191697,丁未,44
M_3,下弦,1358882.0240807657,-992,5,23,12,34,40.57815358042717,745611.5240807657,乙卯,52
M_0, 朔 ,1358888.6501057115,-992,5,30,3,36,9.133476912975311,745618.1501057115,壬戌,59
M_1,上弦,1358895.779696811,-992,6,6,6,42,45.8044695854187,745625.279696811,己巳,6
M_2, 望 ,1358903.9383711028,-992,6,14,10,31,15.263281166553497,745633.4383711028,丁丑,14
M_3,下弦,1358911.285502727,-992,6,21,18,51,7.435605078935623,745640.7855027269,甲申,21
S_1,夏至,1358913.4012747821,-992,6,23,21,37,50.141176879405975,745642.9012747821,丙戌,23
M_0, 朔 ,1358917.9845757026,-992,6,28,11,37,47.340702563524246,745647.4845757026,辛卯,28
M_1,上弦,1358925.4691860757,-992,7,5,23,15,37.676943093538284,745654.9691860757,戊戌,35
M_2, 望 ,1358933.4655021064,-992,7,13,23,10,19.381988793611526,745662.9655021064,丙午,43
M_3,下弦,1358940.5164593495,-992,7,21,0,23,42.0878005027771,745670.0164593495,甲寅,51
M_0, 朔 ,1358947.4011741793,-992,7,27,21,37,41.44908964633942,745676.9011741793,庚申,57
M_1,上弦,1358955.2490227101,-992,8,4,17,58,35.56215584278107,745684.7490227101,戊辰,5
M_2, 望 ,1358962.9486541357,-992,8,12,10,46,3.7173235416412354,745692.4486541357,丙子,13
M_3,下弦,1358969.766486456,-992,8,19,6,23,44.429791420698166,745699.2664864559,癸未,20
M_0, 朔 ,1358976.9410951727,-992,8,26,10,35,10.622917860746384,745706.4410951727,庚寅,27
M_1,上弦,1358985.0640965195,-992,9,3,13,32,17.93928399682045,745714.5640965195,戊戌,35
M_2, 望 ,1358992.4121445473,-992,9,10,21,53,29.288889169692993,745721.9121445473,乙巳,42
M_3,下弦,1358999.084579235,-992,9,17,14,1,47.645899057388306,745728.584579235,壬子,49
S_2,秋分,1359005.0386193385,-992,9,23,12,55,36.71084940433502,745734.5386193385,戊午,55
M_0, 朔 ,1359006.6227421113,-992,9,25,2,56,44.9184188246727,745736.1227421113,庚申,57
M_1,上弦,1359014.8488446593,-992,10,3,8,22,20.178561955690384,745744.3488446593,戊辰,5
M_2, 望 ,1359021.8731383171,-992,10,10,8,57,19.150600880384445,745751.3731383171,乙亥,12
M_3,下弦,1359028.5156961838,-992,10,17,0,22,36.15027844905853,745758.0156961838,壬午,19
M_0, 朔 ,1359036.4182347946,-992,10,24,22,2,15.486256331205368,745765.9182347946,己丑,26
M_1,上弦,1359044.5489378655,-992,11,2,1,10,28.231582045555115,745774.0489378655,戊戌,35
M_2, 望 ,1359051.333884745,-992,11,8,20,0,47.6419597864151,745780.8338847449,甲辰,41
M_3,下弦,1359058.090165708,-992,11,15,14,9,50.317169576883316,745787.590165708,辛亥,48
M_0, 朔 ,1359066.2522877161,-992,11,23,18,3,17.65867441892624,745795.7522877161,己未,56
M_1,上弦,1359074.1309199128,-992,12,1,15,8,31.48046851158142,745803.6309199128,丁卯,4
M_2, 望 ,1359080.7896887155,-992,12,8,6,57,9.105017334222794,745810.2896887155,甲戌,11
M_3,下弦,1359087.8068430969,-992,12,15,7,21,51.24356836080551,745817.3068430969,辛巳,18
S_3,冬至,1359093.4622750208,-992,12,20,23,5,40.561795234680176,745822.9622750208,丙戌,23
M_0, 朔 ,1359096.0380508627,-992,12,23,12,54,47.59453967213631,745825.5380508627,己丑,26
M_1,上弦,1359103.5838447283,-992,12,31,2,0,44.184525310993195,745833.0838447283,丁酉,34
M_2, 望 ,1359110.2442286757,-991,1,6,17,51,41.357582956552505,745839.7442286757,癸卯,40
M_3,下弦,1359117.6213591394,-991,1,14,2,54,45.42964830994606,745847.1213591394,辛亥,48
M_0, 朔 ,1359125.718494976,-991,1,22,5,14,37.96592116355896,745855.2184949759,己未,56
M_1,上弦,1359132.9207039867,-991,1,29,10,5,48.82444739341736,745862.4207039867,丙寅,3
M_2, 望 ,1359139.7152679865,-991,2,5,5,9,59.15403574705124,745869.2152679865,癸酉,10
M_3,下弦,1359147.4574552504,-991,2,12,22,58,44.13363754749298,745876.9574552504,庚辰,17
M_0, 朔 ,1359155.2763581115,-991,2,20,18,37,57.34083607792854,745884.7763581115,戊子,25
M_1,上弦,1359162.1775570447,-991,2,27,16,15,40.928658843040466,745891.6775570447,乙未,32
M_2, 望 ,1359169.2247642705,-991,3,6,17,23,39.6329690515995,745898.7247642705,壬寅,39
M_3,下弦,1359177.2407578148,-991,3,14,17,46,41.4752022922039,745906.7407578148,庚戌,47
S_0,春分,1359184.3889359355,-991,3,21,21,20,4.064822942018509,745913.8889359355,丁巳,54
M_0, 朔 ,1359184.7204236242,-991,3,22,5,17,24.60112676024437,745914.2204236242,戊午,55
M_1,上弦,1359191.4069215297,-991,3,28,21,45,58.02016407251358,745920.9069215297,甲子,1
M_2, 望 ,1359198.7835148333,-991,4,5,6,48,15.681598037481308,745928.2835148333,壬申,9
M_3,下弦,1359206.9260926784,-991,4,13,10,13,34.40741792321205,745936.4260926784,庚辰,17
M_0, 朔 ,1359214.072933195,-991,4,20,13,45,1.4280416071414948,745943.5729331949,丁亥,24
M_1,上弦,1359220.6678704151,-991,4,27,4,1,44.003868252038956,745950.1678704151,甲午,31
M_2, 望 ,1359228.384352339,-991,5,4,21,13,28.04208666086197,745957.884352339,辛丑,38
M_3,下弦,1359236.4995139763,-991,5,12,23,59,18.00755023956299,745965.9995139763,己酉,46
M_0, 朔 ,1359243.3658859027,-991,5,19,20,46,52.54198998212814,745972.8658859027,丙辰,53
M_1,上弦,1359250.0160424258,-991,5,26,12,23,6.065585911273956,745979.5160424258,癸亥,60
M_2, 望 ,1359258.008613062,-991,6,3,12,12,24.168564677238464,745987.5086130621,辛未,8
M_3,下弦,1359265.9663267215,-991,6,11,11,11,30.628735721111298,745995.4663267215,己卯,16
M_0, 朔 ,1359272.6409322317,-991,6,18,3,22,56.54481679201126,746002.1409322317,丙戌,23
S_1,夏至,1359278.6409773296,-991,6,24,3,23,0.4412752389907837,746008.1409773296,壬辰,29
M_1,上弦,1359279.4934496062,-991,6,24,23,50,34.045978635549545,746008.9934496062,壬辰,29
M_2, 望 ,1359287.637845821,-991,7,3,3,18,29.878932684659958,746017.137845821,辛丑,38
M_3,下弦,1359295.342081032,-991,7,10,20,12,35.801164358854294,746024.842081032,戊申,45
M_0, 朔 ,1359301.9472311395,-991,7,17,10,44,0.7704547047615051,746031.4472311395,乙卯,52
M_1,上弦,1359309.1180164055,-991,7,24,14,49,56.61743491888046,746038.6180164055,壬戌,59
M_2, 望 ,1359317.2593836947,-991,8,1,18,13,30.75122505426407,746046.7593836947,庚午,7
M_3,下弦,1359324.6516318177,-991,8,9,3,38,20.989048182964325,746054.1516318177,戊寅,15
M_0, 朔 ,1359331.3346590558,-991,8,15,20,1,54.54242169857025,746060.8346590558,甲申,21
M_1,上弦,1359338.8767672859,-991,8,23,9,2,32.6934988796711,746068.3767672859,壬辰,29
M_2, 望 ,1359346.8629924785,-991,8,31,8,42,42.550145387649536,746076.3629924785,庚子,37
M_3,下弦,1359353.9318772312,-991,9,7,10,21,54.19277787208557,746083.4318772312,丁未,44
M_0, 朔 ,1359360.8413843396,-991,9,14,8,11,35.60694247484207,746090.3413843396,甲寅,51
M_1,上弦,1359368.7271345397,-991,9,22,5,27,4.42423403263092,746098.2271345397,壬戌,59
S_2,秋分,1359370.2774445775,-991,9,23,18,39,31.211499720811844,746099.7774445775,癸亥,60
M_2, 望 ,1359376.4357544235,-991,9,29,22,27,29.182190001010895,746105.9357544235,己巳,6
M_3,下弦,1359383.2311924375,-991,10,6,17,32,55.0265970826149,746112.7311924375,丙子,13
M_0, 朔 ,1359390.478459055,-991,10,13,23,28,58.862358033657074,746119.9784590551,癸未,20
M_1,上弦,1359398.6043718876,-991,10,22,2,30,17.731091380119324,746128.1043718876,壬辰,29
M_2, 望 ,1359405.9638109996,-991,10,29,11,7,53.270369321107864,746135.4638109996,己亥,36
M_3,下弦,1359412.6006245064,-991,11,5,2,24,53.95734965801239,746142.1006245064,丙午,43
M_0, 朔 ,1359420.221376479,-991,11,12,17,18,46.927777379751205,746149.7213764789,癸丑,50
M_1,上弦,1359428.4313267195,-991,11,20,22,21,6.628561913967133,746157.9313267195,辛酉,58
M_2, 望 ,1359435.4407587002,-991,11,27,22,34,41.551701575517654,746164.9407587002,戊辰,5
M_3,下弦,1359442.0771709974,-991,12,4,13,51,7.574174702167511,746171.5771709974,乙亥,12
M_0, 朔 ,1359450.018066817,-991,12,12,12,26,0.9729856252670288,746179.518066817,癸未,20
M_1,上弦,1359458.1352897442,-991,12,20,15,14,49.03390243649483,746187.6352897442,辛卯,28
S_3,冬至,1359458.7043605098,-991,12,21,4,54,16.74804300069809,746188.2043605098,壬辰,29
M_2, 望 ,1359464.8736060597,-991,12,27,8,57,59.56355810165405,746194.3736060597,戊戌,35
M_3,下弦,1359471.6679202928,-990,1,3,4,1,48.31329971551895,746201.1679202928,乙巳,42
M_0, 朔 ,1359479.8070054406,-990,1,11,7,22,5.270066410303116,746209.3070054406,癸丑,50
M_1,上弦,1359487.6730460622,-990,1,19,4,9,11.179777085781097,746217.1730460622,辛酉,58
M_2, 望 ,1359494.2806468992,-990,1,25,18,44,7.892095148563385,746223.7806468992,丁卯,4
M_3,下弦,1359501.348739036,-990,2,1,20,22,11.05270117521286,746230.8487390359,甲戌,11
M_0, 朔 ,1359509.53169442,-990,2,10,0,45,38.397880643606186,746239.0316944199,癸未,20
M_1,上弦,1359517.0469456706,-990,2,17,13,7,36.10594153404236,746246.5469456706,庚寅,27
M_2, 望 ,1359523.6845312598,-990,2,24,4,25,43.50084811449051,746253.1845312598,丁酉,34
M_3,下弦,1359531.0798870223,-990,3,3,13,55,2.238723635673523,746260.5798870223,甲辰,41
M_0, 朔 ,1359539.1506299041,-990,3,11,15,36,54.42371606826782,746268.6506299041,壬子,49
M_1,上弦,1359546.2987673464,-990,3,18,19,10,13.498730957508087,746275.7987673464,己未,56
S_0,春分,1359549.6315588797,-990,3,22,3,9,26.687209904193878,746279.1315588797,癸亥,60
M_2, 望 ,1359553.1065436641,-990,3,25,14,33,25.372580140829086,746282.6065436641,丙寅,3
M_3,下弦,1359560.8227826543,-990,4,2,7,44,48.42133283615112,746290.3227826543,甲戌,11
